vote_average,vote_count,revenue,budget,popularity,runtimecat,adult
0.30000000000000004,2.8989708653428032e-05,4.564208728763871e-05,1.4489161932960723e-05,0.00039908401035681454,5,0
0.0,0.0,3.386114506067139e-05,1.9565259924478096e-05,0.0002003769089657646,16,0
0.66,0.0015654442672851138,2.783864968462793e-05,0.0022077200167826454,0.0010780277702358136,15,0
0.6094,0.03197564864473112,0.0002632639042431225,0.018476127122015486,0.005929486697811917,1,0
0.6200000000000001,0.003507754747064792,0.004503541527927038,0.0015195685208011325,0.003200019236183261,16,0
0.7106,0.02266995216698072,0.0008120165950010581,0.0032587027363102966,0.006746690524877295,2,0
0.47000000000000003,0.0007537324249891289,3.128564584545062e-06,6.30436153122072e-05,0.0005757496517616303,14,0
0.71,0.03800550804464415,0.028877955966546947,0.03260659262302744,0.007070633194371947,1,0
0.6876000000000001,0.0437454703580229,0.0006486163902089897,0.002171743851617069,0.00266167327409524,16,0
0.0,0.0,0.00034168973652132033,0.0006500014130465502,0.0,1,0
0.6328,0.045050007247427165,0.06632692774253897,0.1478242344005096,0.007939935017768423,3,0
0.6000000000000001,0.0013625163067111175,0.006156229797444689,0.0076065382750832074,0.0008088547891918032,1,0
0.5998,0.22116248731700247,0.26905417133554566,0.40217261341872484,0.015999094296371474,3,0
0.5375,0.0004638353384548485,0.0012107510739012561,0.005129545933795508,0.0005730779596420868,3,0
0.66,0.0007537324249891289,3.436393176005711e-06,0.008693497159776435,0.0007277021410606685,9,0
0.0,0.0,3.386114506067139e-05,0.0001608699149345977,0.0002003769089657646,16,0
0.6527000000000001,0.22438034497753298,0.21159384872911594,0.15869382324744186,0.0007537511392262179,3,0
0.5515,0.0029279605739962315,0.004989125739526638,0.07608494801075656,0.0035850768629124715,2,0
0.5682,0.0006377735903754167,0.0023297596506577267,0.015215250467935803,0.0011915746853164136,15,0
0.9,2.8989708653428032e-05,3.0396363247897635e-06,5.313055028380497e-06,0.0004675461209201174,15,0
0.38,0.0003188867951877084,0.009234515712051179,0.0002152178591692591,0.0004601989675913727,13,0
0.5613,0.007972169879692709,0.003566949096184233,0.010867414929162891,0.0035650391720158958,16,0
0.7480000000000001,0.01252355413828091,9.745511173875855e-05,0.0016548753366855149,0.00300465174994164,5,0
0.4294,0.022119147702565588,0.013839218607958162,0.09130237239646175,0.002855370952762146,16,0
0.7002,0.1468618640382664,0.139254902385628,0.2608679584086052,0.026563966821591414,2,0
0.7001000000000001,0.14173068560660965,0.02664812294918564,0.04347618146995972,0.01215820291301271,3,0
0.58,0.0007827221336425569,0.0023569409152837018,0.005130445935752034,0.002602896047465282,1,0
0.6672,0.0942165531236411,0.06033559864325383,0.028258757084254533,0.003673576664372351,16,0
0.52,0.0001739382519205682,0.00047395068506476615,0.00043260963610790466,0.0006746022601847409,1,0
0.6647000000000001,0.0004928250471082766,0.00017067385237651536,0.0010847849669238412,0.002660671389550411,6,0
0.8209,0.4917234381794463,0.1591679638888441,0.22391135632903553,0.01789599570124738,6,0
0.6126,0.009450645021017539,0.0003544594925904129,0.05434577031689199,0.00534271631605717,2,0
0.6433,0.005189157848963618,0.004548594636509681,0.016345687708016757,0.0051229696392247155,14,0
0.6314000000000001,0.055747209740542106,0.04465547202572001,0.060867523625051365,0.004671453671021859,1,0
0.5467,0.0004348456298014205,0.0032831629438119657,0.01478046691405851,0.001596002079912315,9,0
0.6400000000000001,0.001739382519205682,0.003586140498702963,0.009331237676603646,0.0014413778984937334,1,0
0.7568,0.021568343238150454,0.019381458285320195,0.008693497159776435,0.005589847837114946,1,0
0.43789999999999996,0.018495434120887083,0.01661741371579802,0.13043289224541793,0.008230481535768781,15,0
0.6413000000000001,0.004174518046093637,0.001057402840747451,0.016477427124841577,0.003403735760298455,2,0
0.5794,0.0068995506595158716,0.009405531596195983,0.028258757084254533,0.004272369660665044,16,0
0.5900000000000001,0.0029859399913030873,0.017101246382712206,0.010867414929162891,0.006646502070394412,3,0
0.5785,0.02945354399188288,0.05613142213068111,0.17391124763314705,0.004282722467628276,15,0
0.6900000000000001,0.0002609073778808523,0.0010941596267584623,0.006302187613451334,0.0012323179901394523,4,0
0.45780000000000004,0.0012755471807508335,0.0014156202363760618,0.03260659262302744,0.0016374133077652396,16,0
0.5830000000000001,0.022351065371793013,0.0004775734855544897,0.05434577031689199,0.004379905268476671,16,0
0.32000000000000006,5.7979417306856065e-05,0.00017067385237651536,0.0010847849669238412,0.0007216908337916955,6,0
0.5883,0.007943180171039281,0.011831261256654556,0.05651968808627845,0.005159037482838553,3,0
0.7643,0.013973039570952311,0.0003443394566302599,0.009997847821408308,0.008394456639605766,1,0
0.6000000000000001,0.0004348456298014205,1.0365956801553209e-05,4.6437057471864076e-05,0.0025170679381249462,15,0
0.7000000000000001,0.0009856500942165532,0.0007316059523714757,0.00026956580340392047,0.0019673672845288656,1,0
0.46399999999999997,0.0007247427163357008,0.0010257532731005401,0.002171743851617069,0.0021947950762050083,16,0
0.6276,0.08085229743441079,0.07617840035823095,0.03912834593118681,0.007084325616484608,16,0
0.6245,0.04710827656182055,0.029242872738421046,0.10434587901278047,0.006918680705072909,2,0
0.5482,0.0023771561095810986,0.0014139565938551012,0.02173700377609517,0.0023931682160811154,1,0
0.5,0.0010436295115234093,0.00013647067554755436,0.00456305339794217,0.0005557119608650538,15,0
0.6404000000000001,0.09775329757935933,0.031059867938948504,0.06521535916382427,0.010983326303443444,16,0
0.6213000000000001,0.023945499347731554,0.034209706899481176,0.10869371455155338,0.006096801416798331,2,0
0.65,8.69691259602841e-05,0.0002452367778636503,0.0019000041304437622,0.0006492211850490774,16,0
0.674,0.00898680968256269,0.0011914098614680152,0.09565020793523465,0.006132869260412169,11,0
0.653,0.01692998985360197,0.003031151542713803,0.03043267485364099,0.003911357263011725,1,0
0.6579,0.06166111030584143,0.07243771485721694,0.2826071361024698,0.008422509406860972,7,0
0.7132000000000001,0.06032758370778374,0.00843609351171256,0.05434577031689199,0.007264330873038852,16,0
0.654,0.018959269459341933,0.0026760565550979078,0.02260657088384975,0.004978030341739479,16,0
0.6689,0.07447456153065661,0.028941887176548567,0.05434577031689199,0.007841416370860254,16,0
0.7078000000000001,0.13312074213654151,0.0664115217757265,0.1847808364800793,0.0066197851491989765,4,0
0.79,0.6852297434410785,0.7744151112595857,0.43478137995952165,0.03418029313138013,10,0
0.7555000000000001,0.058733149731845194,0.03634395366668566,0.017389168237322256,0.005104935717417796,1,0
0.8,8.69691259602841e-05,6.87483854262116e-05,0.0032587027363102966,0.00021072971592899577,2,0
0.6182000000000001,0.01620524713726627,0.020551998052350716,0.04782401700873263,0.004673123478596573,1,0
0.5900000000000001,0.0024931149441948107,7.524698902371419e-06,3.0434848771410374e-05,0.020700270542223256,15,0
0.5422,0.0027830120307290912,0.004104039187707029,0.05434577031689199,0.003085804398072775,15,0
0.7485,0.013770111610378315,0.01303291360145577,0.023910921545481623,0.004272369660665044,2,0
0.7400000000000001,0.022901869836208146,0.00245520595824977,0.0015195685208011325,0.005410176542075644,15,0
0.6746000000000001,0.017741701695897956,0.023740912432251637,0.06499796738688564,0.005319672971526107,16,0
0.5599999999999999,0.0160313088853457,0.0012746655243462306,0.02173700377609517,0.0026476468904676363,3,0
0.5790000000000001,0.019510073923757067,0.01413423297921984,0.03912834593118681,0.0030654327456612557,1,0
0.7524000000000001,0.022032178576605305,0.002790468917844929,0.010867414929162891,0.005303642818808846,3,0
0.7494000000000001,0.099695608059139,0.0137740075150796,0.02565005576099079,0.004972019034470506,2,0
0.52,0.02429337585157269,0.022156548770799287,0.07825886578014302,0.005372104929372149,16,0
0.6925,0.005624003478765039,0.0014703945718770332,0.0028239191824330056,0.006397700741761921,16,0
0.6392000000000001,0.024670242064067257,0.0074975248204125775,0.08695453685768884,0.004921590845714122,16,0
0.7013,0.1268009856500942,0.08370203622586653,0.07173711247198365,0.012952029434032081,16,0
0.7297,0.030439194086099432,0.0031137600814864145,0.03260659262302744,0.003618806975921709,1,0
0.5535,0.011305986374836933,0.0004792915111266084,0.02499788043017485,0.00598659411686716,2,0
0.5909,0.01472677199594144,0.004910561384382283,0.08695453685768884,0.004542544526253884,16,0
0.6082000000000001,0.03786055950137701,0.05865974148378401,0.04347618146995972,0.00606373922681898,1,0
0.7933,0.3178431656761849,0.05870160104174613,0.05434577031689199,0.011059135567335492,3,0
0.0,0.0,3.5571303902119434e-05,0.00011739155954686858,0.0002003769089657646,15,0
0.5904,0.004551384258588201,0.0034588759502306916,0.05434577031689199,0.004006536294770463,1,0
0.8382000000000001,0.2420930569647775,0.04106829380263206,0.07608494801075656,0.01654044591209398,6,0
0.6693,0.05638498333091752,0.04430662390632016,0.08695453685768884,0.005055175451691298,3,0
0.7000000000000001,8.69691259602841e-05,0.0037620074194174196,0.0015195685208011325,0.0006144891874950115,5,0
0.7615000000000001,0.02664154225250036,0.0016756136328507992,0.0034760945132489424,0.007440328591413783,2,0
0.6200000000000001,0.10981301637918539,0.07916263813954261,0.11956330339848567,0.011893037470148016,1,0
0.679,0.06511088563559936,0.027059188357396215,0.04347618146995972,0.010336442848998968,3,0
0.5648,0.004696332801855341,0.004418317814254084,0.041302263700573265,0.003345626456698383,2,0
0.30000000000000004,2.8989708653428032e-05,0.0005127056206661253,0.0016282644092704551,0.0002003769089657646,0,0
0.76,0.48018553413538195,0.06956487887502781,0.10217196124339402,0.016024475371507137,2,0
0.727,0.0820118857805479,0.007354358873000753,0.023910921545481623,0.00753650950771735,15,0
0.6811,0.013393245397883752,0.0017888699282210012,0.0076065382750832074,0.005500346151110238,14,0
0.764,0.7210900130453689,0.20014783187638846,0.30434631379633437,0.024344792554795575,3,0
0.0,0.0,2.1890033170535036e-05,0.0010847849669238412,0.0002801937110371275,1,0
0.6827000000000001,0.3709523119292651,0.34043725620356063,0.1956504253270116,0.008906419642013294,2,0
0.6444000000000001,0.03287432961298739,0.003337004558680811,0.01009662412309592,0.007496434125924197,16,0
0.58,0.01223365705174663,0.0078022272415110595,0.005541316394166074,0.0055627969544045685,1,0
0.6081000000000001,0.022611972749673866,0.02205862575960151,0.2717375472555375,0.004644068826796538,1,0
0.43,0.03475866067546021,0.013272330708781975,0.08695453685768884,0.006167267296451291,1,0
0.6748000000000001,0.02029279605739962,0.03899023190994097,0.16304165878621477,0.0049296059220727525,5,0
0.7490000000000001,0.012175677634439774,0.002941131175522356,0.04521531568546888,0.0036164692453171084,5,0
0.6000000000000001,0.0009566603855631251,0.00044063371254744353,0.006519579390389979,0.0010429618111668048,3,0
0.7746000000000001,0.385302217712712,0.05327456621473824,0.09565020793523465,0.010726509898452322,9,0
0.6823000000000001,0.01829250616031309,0.01461166417955872,0.013041332698549346,0.00985754203657079,15,0
0.5796,0.05876213944049862,0.017699800267060185,0.010867414929162891,0.005339042739392798,16,0
0.5475,0.049108566458907085,0.013992146484068739,0.10869371455155338,0.007065957733162746,1,0
0.6328,0.035715321061023333,0.026000587379364445,0.10434587901278047,0.004707187553120754,2,0
0.76,0.024525293520800115,0.017135449559541167,0.02173700377609517,0.0063639706287526845,8,0
0.9,2.8989708653428032e-05,0.0,8.695671077545822e-06,0.00039440854914761335,1,0
0.7255,0.08949123061313234,0.0623520493274276,0.07608494801075656,0.007454021013526444,3,0
0.6068,0.05792143788954921,0.01821634861464304,0.060867523625051365,0.008599509009780732,2,0
0.55,5.7979417306856065e-05,0.0003081490752275363,0.0006312339809434369,0.00033262566888316925,1,0
0.6989000000000001,0.045890708798376575,0.041199434597134356,0.08695453685768884,0.005344386123631885,3,0
0.5575,0.04916654587621394,0.0060437358908860045,0.04347618146995972,0.005162043136473039,1,0
0.7526,0.07331497318451949,0.014708522445861814,0.017389168237322256,0.007848429562674057,2,0
0.15000000000000002,0.00037686621249456443,4.064568721646409e-05,0.0010847849669238412,0.0003389709376670851,13,0
0.73,0.03873025076097985,0.06943210693102253,0.1956504253270116,0.017932731467891105,1,0
0.6357,0.00020292796057399623,0.0003420433973697318,0.00011956547731625504,0.0019807257451265833,13,0
0.7609,0.02562690244963038,0.003425259699916116,0.036954428161800355,0.005401159581172184,16,0
0.6400000000000001,0.012175677634439774,0.0034541788279567704,0.010867414929162891,0.004763961010661053,16,0
0.45999999999999996,0.00037686621249456443,0.0015045977487059942,0.0028239191824330056,0.001008229813612739,6,0
0.7238000000000001,0.010349325989273808,0.20671713344039652,0.1604369292107157,0.027014814866764384,8,0
0.6219000000000001,0.008783881721988693,0.00014295593990609366,0.0032587027363102966,0.003867274343039257,16,0
0.61,0.018524423829540514,0.0068453143603824,0.004345661621003524,0.004726557320987444,3,0
0.6627000000000001,0.01281345122481519,0.008454414785412761,0.08695453685768884,0.004578946331382664,1,0
0.48160000000000003,0.0005508044644151327,1.848339675837052e-06,0.0016282644092704551,0.0007347153328744703,15,0
0.6805,0.14749963762864182,0.11645725166256907,0.1847808364800793,0.008840629223569535,1,0
0.6343000000000001,0.007827221336425568,0.006566667919392221,0.05978056474035814,0.004863815503628993,4,0
0.7202000000000001,0.00487027105377591,0.0023521182673508184,0.003910878067126233,0.005949190427193551,2,0
0.5599999999999999,0.00020292796057399623,0.00010137411173982091,0.00047608799149563373,0.000990863814835706,1,0
0.5239,0.012407595303667198,0.020496807122155968,0.06956319470259718,0.004803034507909377,1,0
0.6099000000000001,0.007479344832584433,0.007865701839102013,0.04738923345485534,0.005715751328248435,2,0
0.5832,0.002667053196115379,0.001247045774993308,0.015215250467935803,0.0029565612917898565,2,0
0.8210000000000002,0.037802580084070156,0.011548971835300324,0.03912834593118681,0.010156771553959665,1,0
0.6297,0.022640962458327293,0.016166473902008472,0.14565031663112313,0.00488285130998074,1,0
0.686,0.01948108421510364,0.008268236632979677,0.03912834593118681,0.005674674061910454,2,0
0.6778,0.027888099724597767,0.0009735315206863143,0.006519579390389979,0.0029007897187943855,2,0
0.7200000000000001,0.0008117118422959849,0.0007863310352978133,0.0009760890784545185,0.001036282580867946,4,0
0.73,8.69691259602841e-05,0.0005127056206661253,0.0008869584499096737,0.0005426874617822791,13,0
0.4585,0.08949123061313234,0.02808127983838545,0.21738960302087615,0.007524820854694347,1,0
0.6299000000000001,0.02638063487461951,0.004223375781822115,0.005432620505696752,0.007816703218754478,16,0
0.7154,0.01382809102768517,0.012706138160190719,0.05540012043504443,0.005722764520062237,5,0
0.6773,0.0009566603855631251,0.0012309723340743063,0.0028239191824330056,0.0014634193584799674,2,0
0.6905000000000001,0.010262356863313523,0.0027192370397491664,0.010867414929162891,0.004212590549490258,2,0
0.53,0.0006377735903754167,0.0002609986278417404,0.005432620505696752,0.002196464883779723,16,0
0.659,0.15747209740542106,0.04293736539207221,0.23912878071474072,0.008637914583999168,2,0
0.5596,0.0021452384403536744,0.008550452175471958,0.03043267485364099,0.0023507551036833618,4,0
0.747,0.04296274822438034,0.046218752506943225,0.06521535916382427,0.0060891203019546435,4,0
0.0,0.0,1.675955664619089e-05,3.0434848771410374e-05,0.0002003769089657646,16,0
0.66,0.003478765038411364,0.0016773237916922472,0.003921747655973165,0.00587304720178656,16,0
0.9,2.8989708653428032e-05,3.7178853213080604e-06,1.2508722845049665e-05,0.00020805802380945225,10,0
0.0,0.0,3.0782859146064897e-06,1.9565259924478096e-05,0.0002220844074370558,15,0
0.5443,0.006406725612407595,0.0034199756511278097,0.006519579390389979,0.0038585913436507404,15,0
0.6604000000000001,0.02962748224380345,0.024806194658845176,0.045650099239346174,0.005811932244552002,16,0
0.6296,0.15147122771416147,0.09718425678145003,0.5434772684288445,0.012855848517728514,4,0
0.5632,0.0005508044644151327,0.003989830675893909,0.004345661621003524,0.0005724100366122009,16,0
0.7338,0.07780837802580085,5.575117823120642e-05,0.010867414929162891,0.004942630421155527,16,0
0.61,0.0005508044644151327,0.0007521278584688523,0.0013565246880971483,0.0011247823823278254,4,0
0.5959,0.05345702275692129,0.03286394357349236,0.17825908317191996,0.006749362216996838,3,0
0.7120000000000001,0.011740832004638354,0.0014742540583504132,0.049997934778119084,0.01626325785469134,3,0
0.6400000000000001,0.004290476880707349,0.0037348309432362003,0.02173700377609517,0.0020238067805542223,2,0
0.6394000000000001,0.022525003623713583,0.04300271637594401,0.008693497159776435,0.006235395445499651,16,0
0.8,2.8989708653428032e-05,1.8691010041722314e-05,7.460885784534314e-06,0.0002003769089657646,4,0
0.6152000000000001,0.003913610668212784,0.004104039187707029,0.013041332698549346,0.003266811539171849,16,0
0.7253000000000001,0.16245832729381068,0.12521805816398388,0.1956504253270116,0.014197037961739366,3,0
0.6058,0.036179156399478184,0.008858280766932607,0.015215250467935803,0.005497006535960809,15,0
0.6900000000000001,0.011885780547905494,0.017101246382712206,0.010867414929162891,0.0048942060014888,2,0
0.6121000000000001,0.003594723873025076,0.0001193711393236836,0.008693497159776435,0.0026115790468537988,16,0
0.44000000000000006,0.00014494854326714017,0.00043362548161518944,0.004345661621003524,0.0002003769089657646,1,0
0.5599999999999999,0.000898680968256269,0.006840293334023909,0.01825873534507684,0.001608692617480147,6,0
0.8195000000000001,0.2784171619075228,0.007983215745923884,0.013041332698549346,0.010305384428109274,1,0
0.6263000000000001,0.0016524133932453978,0.007158762875827816,0.011845677925386796,0.002162734770770486,15,0
0.5768,0.05922597477895347,0.1188331842338188,0.22825919186780844,0.011084516642471155,1,0
0.7200000000000001,0.00020292796057399623,0.00010226749871859337,0.00010652197069993632,0.00046387254425574507,2,0
0.6400000000000001,0.0024931149441948107,0.0034199756511278097,0.012497853256202732,0.0024442643278673854,4,0
0.7574000000000001,0.02255399333236701,0.006899718617510082,0.006519579390389979,0.0038929893796898632,15,0
0.6631,0.005537034352804754,0.0013575507668193885,0.04347618146995972,0.003442809257546779,3,0
0.6000000000000001,0.009508624438324394,0.00019051169493731273,0.021193524333748555,0.005103599871358024,16,0
0.7202000000000001,0.08491085664589071,0.030920971574100238,0.03260659262302744,0.008534386514366858,2,0
0.6717,0.092448180895782,0.010819884262838765,0.045650099239346174,0.012541256770652263,2,0
0.6617000000000001,0.07511233512103203,0.006550414569763099,0.004318813736551601,0.005437895347815909,16,0
0.7971,0.4172488766487897,0.12043393874167113,0.11304155009032629,0.014966151330652959,5,0
0.5273,0.002840991448035947,0.0040487046041696,0.05434577031689199,0.004520169104752707,16,0
0.5238,0.01632120597187998,0.017492072061034245,0.16304165878621477,0.0036211447065263094,2,0
0.5952000000000001,0.0006087838817219887,0.0007041859495712342,0.03043267485364099,0.0009077073976149137,2,0
0.5761999999999999,0.1252355413828091,0.1034536707055618,0.38043343572486027,0.02017528304073295,2,0
0.7847000000000001,0.10030439194086099,0.03152868472717124,0.03986693449333586,0.0061983257173409845,6,0
0.6974,0.03916509639078127,0.008140014053524427,0.03738921171567764,0.0030998307817003785,2,0
0.7765,0.0005218147557617046,4.572827929324769e-05,0.004345661621003524,0.0007824718295113107,3,0
0.7255,0.021539353529497027,0.00579886577107796,0.02108482844527923,0.003216383350415465,15,0
0.6808000000000001,0.007479344832584433,0.009303430666948546,0.017389168237322256,0.003680923817701096,7,0
0.79,0.0023771561095810986,0.0016756136328507992,0.0036282687571059942,0.0033322679961006654,7,0
0.54,0.00020292796057399623,0.0014361913950480722,0.0032587027363102966,0.0013361800212867072,4,0
0.6545000000000001,0.010581243658501232,0.07907740279678953,0.08369366020360915,0.5653227053420818,2,0
0.7367,0.039136106682127844,0.013744394746612855,0.015215250467935803,0.004364877000304239,3,0
0.625,0.0006377735903754167,9.314140707709e-05,0.0046442383570399065,0.0014744400884730846,1,0
0.58,0.006145818234526743,0.005452543214255158,0.026084839314868078,0.0033830301463719926,1,0
0.6758000000000001,0.0038266415422525003,0.01820041096033605,0.05434577031689199,0.0032534530785741315,1,0
0.78,0.03742571387157559,0.0007683743674626088,0.0018000039130519853,0.0066735529531047905,2,0
0.6656,0.06171908972314828,0.004136976846993319,0.05217185254750554,0.007698480842464676,4,0
0.67,0.0005797941730685607,0.0006153151511530084,0.0014760901654134032,0.0015054985093627782,7,0
0.1,0.00014494854326714017,0.0006004405315818615,0.013041332698549346,0.000532000693304105,2,0
0.61,0.011392955500797216,0.0135691393787001,0.03043267485364099,0.010754562665707531,16,0
0.55,0.0062327873604870266,0.0032622812202943484,0.0076065382750832074,0.005342048393027285,16,0
0.6000000000000001,2.8989708653428032e-05,0.00017067385237651536,0.0010847849669238412,0.00030991628586704925,6,0
0.6014,0.005247137266270474,1.5553552631201724e-05,0.008693497159776435,0.00436721473090884,1,0
0.49210000000000004,0.010871140745035512,0.0007275651890609022,0.04347618146995972,0.004331814810324888,15,0
0.6589,0.0016234236845919698,0.00023654404047256987,4.130443761834265e-05,0.0019045825197195926,15,0
0.646,0.011856790839252064,0.006596811179131585,0.04782401700873263,0.003517950598408941,5,0
0.7188,0.11091462530801566,0.04187351012201598,0.13043289224541793,0.006092459917104072,4,0
0.7360000000000001,0.03394694883316422,0.007947761758918289,0.02499788043017485,0.006053386419855749,4,0
0.45,0.00037686621249456443,0.00031681616023599503,0.0007283254963597747,0.0003803821655200098,16,0
1.0,2.8989708653428032e-05,0.000874436366618607,0.0003949682499309782,0.0002003769089657646,6,0
0.0,0.0,0.0008392707123936791,0.0028239191824330056,0.0002003769089657646,3,0
0.5525000000000001,0.08876648789679664,0.04030181907961053,0.21738960302087615,0.006886954361153329,1,0
0.6936,0.0260617480794318,0.0071921602258106865,0.017389168237322256,0.006322893362414702,3,0
0.61,0.0006377735903754167,9.86156255285652e-05,0.016302209352629028,0.001919276826377082,16,0
0.7635000000000001,0.07482243803449776,0.058698043227292385,0.21738960302087615,0.0069854730080614975,1,0
0.6086,0.0070734889114364395,0.005183559854782696,0.05434577031689199,0.00501676987747286,2,0
0.6137,0.005189157848963618,0.008620726022584742,0.022823962660788396,0.0029922951738887518,1,0
0.71,0.08850558051891579,0.07744434475654934,0.43478137995952165,0.01772200175196211,1,0
0.67,0.005624003478765039,0.00508204277376373,0.0586936058556649,0.003516948713864112,3,0
0.5587,0.0006667632990288448,8.345575146266482e-05,0.0005413055245772273,0.0006098137262858103,14,0
0.5311,0.01208870850847949,0.013722021764585495,0.04782401700873263,0.005203120402811021,16,0
0.6449,0.07864907957675026,0.020254023054102722,0.02173700377609517,0.015788030618927536,16,0
0.0,0.0,1.3681270731584398e-06,5.34631597025211e-05,0.0002003769089657646,4,0
0.58,0.0010146398028699811,0.0006666199163964498,0.004345661621003524,0.0028804180663828663,16,0
0.6589,0.019365125380489925,0.0005048395740590008,0.004345661621003524,0.0031789796607418555,1,0
0.66,0.2765038411363966,0.19649035586396396,0.23912878071474072,0.013258606104749701,1,0
0.6795,0.016727061893027976,0.004252747075860449,0.034780510392413894,0.004572601062598748,2,0
0.6824,0.012349615886360342,0.007005639357545777,0.0019543520746784235,0.007562558505882899,16,0
0.52,0.0014494854326714017,0.0032831629438119657,0.033693551507720666,0.0017025358031791133,4,0
0.657,0.04652848238875199,0.006460096976965007,0.03260659262302744,0.006358627244513596,4,0
0.5711,0.028206986519785475,0.015027084678274927,0.17391124763314705,0.0066922547979415955,2,0
0.38,0.0001739382519205682,0.0009816626419138631,0.00040746175535164215,0.0008232151343343495,16,0
0.6182000000000001,0.11224815190607335,0.036826340565315294,0.09130237239646175,0.009850528844756987,1,0
0.7173,0.011219017248876648,0.001721717463025629,0.001736960297739778,0.0036705710107378647,15,0
0.4975,0.0011595883461371214,0.0010716132346245794,0.028258757084254533,0.0033933829533352236,16,0
0.52,0.00040585592114799246,0.0004892631052993237,0.013041332698549346,0.0016855037659170233,2,0
0.22810000000000002,0.000927670676909697,0.0020475112731156895,0.014997858690997156,0.0006118174953754679,16,0
0.6114,0.0006377735903754167,0.00012372725592462005,0.00623697008036974,0.0010549844257047507,1,0
0.5700000000000001,0.06224090447890999,0.01544521543672306,0.041302263700573265,0.004976694495679707,2,0
0.7320000000000001,0.003942600376866213,0.028055757769867445,0.005867404059574042,0.0046133443674217876,4,0
0.6896,0.0015364545586316856,0.0009573469194426183,0.0005195663468833628,0.0014073138239695535,3,0
0.6266,0.03670097115523989,0.01053431544089017,0.13043289224541793,0.0049576586893279595,2,0
0.774,0.10978402667053196,0.0162444280724782,0.02565005576099079,0.009237041541806806,1,0
0.6160000000000001,0.002754022322075663,0.0014998900234472559,0.020867436668340587,0.0030083253266060123,5,0
0.6591,0.0006377735903754167,3.5147184509440316e-06,0.0010847849669238412,0.0011461559192841736,14,0
0.71,0.0005508044644151327,0.0006837215048109303,0.001193480855393164,0.0006575702229226508,7,0
0.51,0.00040585592114799246,0.0028385216450354726,0.0080413218289605,0.0006355287629364167,5,0
0.8,0.32642411943759964,0.12186441444383932,0.03260659262302744,0.00996440972135253,3,0
0.8,2.8989708653428032e-05,1.1089011959717444e-05,1.712177635168772e-05,0.0002003769089657646,15,0
0.63,0.0007827221336425569,0.0009029125635193269,0.0009546564231661373,0.0015044966248179492,7,0
0.6515,0.09786925641397304,0.061177566276140474,0.08695453685768884,0.00924438869513555,3,0
0.6129,0.017364835483403392,0.004101307722005469,0.03260659262302744,0.003923379877549671,15,0
0.55,0.00011595883461371213,0.0006837215048109303,0.004345661621003524,0.0002675031734692958,2,0
0.6200000000000001,0.00023191766922742426,0.0006837215048109303,0.002171743851617069,0.0009327545112356343,15,0
1.0,2.8989708653428032e-05,1.3921719064691993e-05,8.848497496733689e-05,0.0002003769089657646,0,0
0.7000000000000001,2.8989708653428032e-05,3.5000110849075788e-06,5.065228402670441e-06,0.0002003769089657646,2,0
0.4,0.0003188867951877084,0.0006797645392835879,0.004345661621003524,0.0006468834544444767,16,0
0.588,0.10482678649079577,0.10754561838619627,0.3260854914901989,0.009799098771455775,15,0
0.5375,0.0030149296999565155,0.00202551213181107,0.006519579390389979,0.0025110566308559736,15,0
0.5307000000000001,0.0039715900855196405,0.0342028347971927,5.217402646527493e-05,0.05261029329502127,13,1
0.0,0.0,2.2950331652232826e-07,5.091315415903078e-06,0.00040409343308095864,3,0
0.5879,0.0446731410349326,0.07517437978368753,0.10869371455155338,0.007845757870554512,16,0
0.7129,0.05365995071749529,0.03921728867322472,0.16304165878621477,0.007440328591413783,4,0
0.5377,0.0021162487317002462,0.00034168973652132033,0.00043260963610790466,0.0026533242362216662,15,0
0.6970000000000001,0.01753877373532396,0.01081601348931703,0.003910878067126233,0.004895207886033629,16,0
0.541,0.004348456298014205,0.0051357321844956874,0.026084839314868078,0.0035770617865538415,1,0
0.54,0.00040585592114799246,8.721810091385053e-07,0.0010847849669238412,0.0004581951985017151,16,0
0.55,0.007305406580663864,0.012042204561302417,0.05434577031689199,0.002922497217265677,16,0
0.77,0.004667343093201913,0.002941131175522356,0.004128269844064878,0.003944753414506019,1,0
0.5900000000000001,0.06548775184809393,0.003535372723335736,0.0104326313752856,0.005370101160282491,16,0
0.5952000000000001,0.003913610668212784,9.678130915522803e-06,0.028258757084254533,0.003707640738896531,15,0
0.7206000000000001,0.07618495434120887,0.0051715767717806695,0.03260659262302744,0.009400682684128846,2,0
0.6230000000000001,0.04110740687056095,0.0019286247928076723,0.0010847849669238412,0.006660194492507073,16,0
0.6395,0.005131178431656762,0.0017098168096797602,0.04137239646173144,0.004033587177480842,3,0
0.7181000000000001,0.007856211045078996,0.006089384818809009,0.008258713605899144,0.0037831160412736355,3,0
0.6678000000000001,0.008638933178721553,0.00210560126457846,0.010867414929162891,0.003654874819535547,16,0
0.8038000000000001,0.03933903464270184,0.02697607258551123,0.034780510392413894,0.010767921126305247,1,0
0.6188,0.021858240324684735,0.003427894712659019,0.06521535916382427,0.004138451093172925,1,0
0.6555,0.018321495868966517,0.0013681684590024028,0.04347618146995972,0.006222036984901934,4,0
0.7084,0.028380924771706045,0.02737922030031767,0.0934762901658482,0.0049693473423509625,4,0
0.68,0.07748949123061313,0.013037732145007435,0.04934575944730315,0.009249064156344751,16,0
